src_lang,tgt_lang,item_id,item_type,system,src,ref,mt,user_id,raw_score,z_score
en,mt,5,TGT,google-translate,"Recruiters/employers expect their applicants to know something about the company, about the job they are applying for and have the necessary skills to successfully complete the tasks they are asked to do.","Il-persuni li jirreklutaw/min iħaddem jistennew li lapplikanti tagħhom ikunu jafu xi ħaġa dwar il-kumpanija, dwar limpjieg li qegħdin japplikaw għalih u li jkollhom l-ħiliet meħtieġa biex jaqdu tajjeb ilkompiti li jiġu mitluba jagħmlu.","Ir-reklutaturi/min iħaddem jistennew li l-applikanti tagħhom ikunu jafu xi ħaġa dwar il-kumpanija, dwar ix-xogħol li qed japplikaw għalih u jkollhom il-ħiliet meħtieġa biex itemmu b’suċċess il-kompiti li huma mitluba jagħmlu.",aad8f3547c,77,0.25595518934160133
en,mt,60,TGT,um-iwslt,"In the case of travel disruption (cancellations, long delays), passengers should be informed of the nature of the disruption and the likely impact upon their schedule.","Fil-każ ta’ interruzzjoni fl-ivvjaġġar (kanċellazzjonijiet, dewmien twil), il- passiġġieri għandhom jiġu infurmati dwar in-natura tal-interruzzjoni u l-impatt li din jista’ jkollha fuq l-iskeda tagħhom.","fil-każ ta' tfixkil fl-ivvjaġġar ( tqassim mill-ġdid, dewmien fit-tulIl-passiġġieri għandhom ikunu infurmati dwar in-natura tat-tfixkil u l-impatt probabbli fuq l-iskeda tagħhom.",219dc550cd,24,-0.8722563952420841
en,mt,60,TGT,um-iwslt,"In the case of travel disruption (cancellations, long delays), passengers should be informed of the nature of the disruption and the likely impact upon their schedule.","Fil-każ ta’ interruzzjoni fl-ivvjaġġar (kanċellazzjonijiet, dewmien twil), il- passiġġieri għandhom jiġu infurmati dwar in-natura tal-interruzzjoni u l-impatt li din jista’ jkollha fuq l-iskeda tagħhom.","fil-każ ta' tfixkil fl-ivvjaġġar ( tqassim mill-ġdid, dewmien fit-tulIl-passiġġieri għandhom ikunu infurmati dwar in-natura tat-tfixkil u l-impatt probabbli fuq l-iskeda tagħhom.",6a9af7e296,49,-0.5204152801446498
en,mt,60,TGT,um-iwslt,"In the case of travel disruption (cancellations, long delays), passengers should be informed of the nature of the disruption and the likely impact upon their schedule.","Fil-każ ta’ interruzzjoni fl-ivvjaġġar (kanċellazzjonijiet, dewmien twil), il- passiġġieri għandhom jiġu infurmati dwar in-natura tal-interruzzjoni u l-impatt li din jista’ jkollha fuq l-iskeda tagħhom.","fil-każ ta' tfixkil fl-ivvjaġġar ( tqassim mill-ġdid, dewmien fit-tulIl-passiġġieri għandhom ikunu infurmati dwar in-natura tat-tfixkil u l-impatt probabbli fuq l-iskeda tagħhom.",aad8f3547c,83,0.4845291258699151
en,mt,60,TGT,google-translate,"In the case of travel disruption (cancellations, long delays), passengers should be informed of the nature of the disruption and the likely impact upon their schedule.","Fil-każ ta’ interruzzjoni fl-ivvjaġġar (kanċellazzjonijiet, dewmien twil), il- passiġġieri għandhom jiġu infurmati dwar in-natura tal-interruzzjoni u l-impatt li din jista’ jkollha fuq l-iskeda tagħhom.","Fil-każ ta' tfixkil tal-ivvjaġġar (kanċellazzjonijiet, dewmien twil), il-passiġġieri għandhom jiġu infurmati dwar in-natura tal-interruzzjoni u l-impatt probabbli fuq l-iskeda tagħhom.",6b179bf7a5,96,0.7071067811865475
en,mt,60,TGT,um-iwslt,"In the case of travel disruption (cancellations, long delays), passengers should be informed of the nature of the disruption and the likely impact upon their schedule.","Fil-każ ta’ interruzzjoni fl-ivvjaġġar (kanċellazzjonijiet, dewmien twil), il- passiġġieri għandhom jiġu infurmati dwar in-natura tal-interruzzjoni u l-impatt li din jista’ jkollha fuq l-iskeda tagħhom.","fil-każ ta' tfixkil fl-ivvjaġġar ( tqassim mill-ġdid, dewmien fit-tulIl-passiġġieri għandhom ikunu infurmati dwar in-natura tat-tfixkil u l-impatt probabbli fuq l-iskeda tagħhom.",18cd8a7306,98,0.6343822765318994
en,mt,61,TGT,um-iwslt,"While droughts have always occurred, their frequency and impact have been exacerbated by climate change and human activities that are not adapted to the local climate.","Filwaq li n-nixfiet ilhom jeżistu minn dejjem, il-frekwenza u l-impatt tagħhom ġew aggravati mit-tibdil fil-klima u minn attivitajiet umani li mhumiex adattati għall-klima lokali.","filwaqt li dejjem kien hemm nixfa, il-frekwenza u l-impatt tagħhom żdiedu minħabba l-bidla fil-klima u l-attivitajiet tal-bniedem li mhumiex adattati għall-klima lokali.",3a16d8c661,100,0.8719415995048203
en,mt,61,TGT,um-iwslt,"While droughts have always occurred, their frequency and impact have been exacerbated by climate change and human activities that are not adapted to the local climate.","Filwaq li n-nixfiet ilhom jeżistu minn dejjem, il-frekwenza u l-impatt tagħhom ġew aggravati mit-tibdil fil-klima u minn attivitajiet umani li mhumiex adattati għall-klima lokali.","filwaqt li dejjem kien hemm nixfa, il-frekwenza u l-impatt tagħhom żdiedu minħabba l-bidla fil-klima u l-attivitajiet tal-bniedem li mhumiex adattati għall-klima lokali.",fd1dac4e0a,35,-0.13086456155661283
en,mt,61,TGT,google-translate,"While droughts have always occurred, their frequency and impact have been exacerbated by climate change and human activities that are not adapted to the local climate.","Filwaq li n-nixfiet ilhom jeżistu minn dejjem, il-frekwenza u l-impatt tagħhom ġew aggravati mit-tibdil fil-klima u minn attivitajiet umani li mhumiex adattati għall-klima lokali.","Filwaqt li n-nixfiet dejjem seħħew, il-frekwenza u l-impatt tagħhom ġew aggravati mit-tibdil fil-klima u l-attivitajiet tal-bniedem li mhumiex adattati għall-klima lokali.",6b30bb2e20,98,0.9543987710610888
en,mt,62,TGT,um-iwslt,"Leipzig also increased its monthly fare ticket prices, by more than 40 % between 2011 and 2018 in order to cover part of its growing running costs.","Leipzig ukoll żied il-prezzijiet tal-biljetti tan-nollijiet, li jintużaw fuq bażi ta’ kull xahar, b’aktar minn 40 % bejn l-2011 u l-2018 sabiex ikopri parti mill-ispejjeż operazzjonali tiegħu li qed jiżdiedu.","Leipzig żiedet ukoll il-prezzijiet tal-biljetti tan-nollijiet tagħha fix-xahar, b'aktar minn 40 % bejn l-2011 u l-2018 sabiex tkopri parti mill-ispejjeż operattivi tagħha li kulma jmur qed jiżdiedu.",a224e288b9,80,1.054084810108396
en,mt,62,TGT,google-translate,"Leipzig also increased its monthly fare ticket prices, by more than 40 % between 2011 and 2018 in order to cover part of its growing running costs.","Leipzig ukoll żied il-prezzijiet tal-biljetti tan-nollijiet, li jintużaw fuq bażi ta’ kull xahar, b’aktar minn 40 % bejn l-2011 u l-2018 sabiex ikopri parti mill-ispejjeż operazzjonali tiegħu li qed jiżdiedu.","Leipzig żiedet ukoll il-prezzijiet tal-biljetti ta' kull xahar tagħha, b'aktar minn 40 % bejn l-2011 u l-2018 sabiex tkopri parti mill-ispejjeż tal-operat tagħha li qed jikbru.",9913cdf871,93,1.711754790034923
en,mt,63,TGT,um-iwslt,"At 11:20, the police asked the protesters to move back on to the pavement, stating that they needed to balance the right to protest with the traffic building up.","Fil-11:20, il-pulizija talbu lid-dimostranti jerġgħu jitilgħu fuq il-bankina, u ddikjaraw li kellhom bżonn isibu bilanċ bejn id-dritt li jipprotestaw u t-traffiku li kien qed jakkumula.","fil-11 ta' Settembru, il-pulizija talbu lid-dimostranti biex jerġgħu lura għall-istaġnar, filwaqt li ddikjaraw li kellhom bżonn jibbilanċjaw id-drittli jipprotestaw mal-bini tat-traffiku.",fd1dac4e0a,12,-0.9693325023871961
en,mt,63,TGT,um-iwslt,"At 11:20, the police asked the protesters to move back on to the pavement, stating that they needed to balance the right to protest with the traffic building up.","Fil-11:20, il-pulizija talbu lid-dimostranti jerġgħu jitilgħu fuq il-bankina, u ddikjaraw li kellhom bżonn isibu bilanċ bejn id-dritt li jipprotestaw u t-traffiku li kien qed jakkumula.","fil-11 ta' Settembru, il-pulizija talbu lid-dimostranti biex jerġgħu lura għall-istaġnar, filwaqt li ddikjaraw li kellhom bżonn jibbilanċjaw id-drittli jipprotestaw mal-bini tat-traffiku.",3a16d8c661,70,-1.2068595648775335
en,mt,63,TGT,nllb,"At 11:20, the police asked the protesters to move back on to the pavement, stating that they needed to balance the right to protest with the traffic building up.","Fil-11:20, il-pulizija talbu lid-dimostranti jerġgħu jitilgħu fuq il-bankina, u ddikjaraw li kellhom bżonn isibu bilanċ bejn id-dritt li jipprotestaw u t-traffiku li kien qed jakkumula.","Fl-11: 20, il-pulizija talbu lill-protestanti biex jerġgħu jmorru lura lejn il-pixxina, u stqarru li kellhom bżonn jibbilanċjaw id-dritt li jipprotestaw mal-traffiku li kien qed jinbena.",7d111a8c45,90,2.0523532083148623
en,mt,65,BAD,um-iwslt,"Construction is ongoing for five new skyscrapers at the site, with a transportation center and memorial park in the middle.","Bħalissa għaddejja l-kostruzzjoni ta' ħames skyscrapers ġodda fuq is-sit, b’ċentru tat-trasport u park kommemorattiv fin-nofs.","il-kostruzzjoni għadha għaddejja għal ħames ġeneraturi ġodda fis-sit, b'ħażna ta' trasport u ħażna ta' merkanzija fin-nofs.",fd1dac4e0a,24,-0.5318709680408048
en,mt,65,TGT,google-translate,"Construction is ongoing for five new skyscrapers at the site, with a transportation center and memorial park in the middle.","Bħalissa għaddejja l-kostruzzjoni ta' ħames skyscrapers ġodda fuq is-sit, b’ċentru tat-trasport u park kommemorattiv fin-nofs.","Il-kostruzzjoni għadha għaddejja għal ħames skyscrapers ġodda fis-sit, b'ċentru tat-trasport u park tal-memorja fin-nofs.",e18635d572,60,0.09458353012598492
en,mt,65,TGT,google-translate,"Construction is ongoing for five new skyscrapers at the site, with a transportation center and memorial park in the middle.","Bħalissa għaddejja l-kostruzzjoni ta' ħames skyscrapers ġodda fuq is-sit, b’ċentru tat-trasport u park kommemorattiv fin-nofs.","Il-kostruzzjoni għadha għaddejja għal ħames skyscrapers ġodda fis-sit, b'ċentru tat-trasport u park tal-memorja fin-nofs.",2ed9d89854,77,0.8087425569855234
en,mt,65,TGT,nllb,"Construction is ongoing for five new skyscrapers at the site, with a transportation center and memorial park in the middle.","Bħalissa għaddejja l-kostruzzjoni ta' ħames skyscrapers ġodda fuq is-sit, b’ċentru tat-trasport u park kommemorattiv fin-nofs.","Il-kostruzzjoni qed tkompli għal ħames skyscrapers ġodda fis-sit, b'ċentru tat-trasport u park memorjali f'nofs.",4ea62f6070,84,0.5642876526406869
en,mt,65,TGT,google-translate,"Construction is ongoing for five new skyscrapers at the site, with a transportation center and memorial park in the middle.","Bħalissa għaddejja l-kostruzzjoni ta' ħames skyscrapers ġodda fuq is-sit, b’ċentru tat-trasport u park kommemorattiv fin-nofs.","Il-kostruzzjoni għadha għaddejja għal ħames skyscrapers ġodda fis-sit, b'ċentru tat-trasport u park tal-memorja fin-nofs.",81666f704f,85,0.4686857329819439
en,mt,66,TGT,um-iwslt,Each episode of the show would focus on a theme in a specific book and then explore that theme through multiple stories.,Kull episodju tal-ispettaklu jiffoka fuq tema fi ktieb speċifiku u mbagħad jesplora dik it-tema permezz ta’ stejjer multipli.,kull episodju tal-wirja jiffoka fuq tema f'ktieb speċifiku u mbagħad jesplora dik it-tema permezz ta' ġurnali multipli.,6b30bb2e20,80,0.3345315280007939
en,mt,66,TGT,google-translate,Each episode of the show would focus on a theme in a specific book and then explore that theme through multiple stories.,Kull episodju tal-ispettaklu jiffoka fuq tema fi ktieb speċifiku u mbagħad jesplora dik it-tema permezz ta’ stejjer multipli.,Kull episodju tal-ispettaklu jiffoka fuq tema fi ktieb speċifiku u mbagħad jesplora dik it-tema permezz ta’ stejjer multipli.,4ea62f6070,85,0.602726866035829
en,mt,68,TGT,um-iwslt,"They also said in a statement, ""The crew is currently working to determine the best method of safely extracting the ship"".","Huma qalu wkoll fi stqarrija, ""L-ekwipaġġ bħalissa qed jipprova jiddetermina l-aħjar metodu għall-estrazzjoni sikura tal-vapur"".","huma qalu wkoll f'dikjarazzjoni,"" L-ekwipaġġ bħalissa qed jaħdem biex jiddetermina l-aħjar metodu biex il-vapur jiġi estratt b'mod sikur"".",219dc550cd,50,0.047148994337410044
en,mt,68,TGT,um-iwslt,"They also said in a statement, ""The crew is currently working to determine the best method of safely extracting the ship"".","Huma qalu wkoll fi stqarrija, ""L-ekwipaġġ bħalissa qed jipprova jiddetermina l-aħjar metodu għall-estrazzjoni sikura tal-vapur"".","huma qalu wkoll f'dikjarazzjoni,"" L-ekwipaġġ bħalissa qed jaħdem biex jiddetermina l-aħjar metodu biex il-vapur jiġi estratt b'mod sikur"".",6a9af7e296,65,0.02081661120578591
en,mt,68,TGT,google-translate,"They also said in a statement, ""The crew is currently working to determine the best method of safely extracting the ship"".","Huma qalu wkoll fi stqarrija, ""L-ekwipaġġ bħalissa qed jipprova jiddetermina l-aħjar metodu għall-estrazzjoni sikura tal-vapur"".","Fi stqarrija qalu wkoll, “L-ekwipaġġ bħalissa qed jaħdem biex jiddetermina l-aħjar metodu biex jiġi estratt il-vapur b’mod sigur”.",edc20203c1,85,0.7755935039838819
en,mt,68,TGT,um-iwslt,"They also said in a statement, ""The crew is currently working to determine the best method of safely extracting the ship"".","Huma qalu wkoll fi stqarrija, ""L-ekwipaġġ bħalissa qed jipprova jiddetermina l-aħjar metodu għall-estrazzjoni sikura tal-vapur"".","huma qalu wkoll f'dikjarazzjoni,"" L-ekwipaġġ bħalissa qed jaħdem biex jiddetermina l-aħjar metodu biex il-vapur jiġi estratt b'mod sikur"".",aad8f3547c,97,1.0178683111026472
en,mt,68,TGT,nllb,"They also said in a statement, ""The crew is currently working to determine the best method of safely extracting the ship"".","Huma qalu wkoll fi stqarrija, ""L-ekwipaġġ bħalissa qed jipprova jiddetermina l-aħjar metodu għall-estrazzjoni sikura tal-vapur"".","Huma qalu wkoll fi stqarrija, ""L-ekwipaġġ bħalissa qed jaħdem biex jiddetermina l-aħjar metodu biex l- vapur jiġi estratt b'mod sikur"".",6b353acb1e,99,1.3165123135666252
en,mt,69,TGT,um-iwslt,"At 1:15 a.m. Saturday, according to witnesses, the bus was going through a green light when the car made a turn in front of it.","Is-Sibt fis-1:15 ta’ filgħodu, skont ix-xhieda, il-karozza tal-linja kienet għaddejja minn dawl aħdar meta l-karozza kisret quddiemha.","skond ix-xhieda, fl-1 ta' Jannar a.mix-xarabank kien għaddej minn dawl aħdar meta l-karozza għamlet dawra quddiemha.",2d3b2ae69a,4,-1.5047341690064204
en,mt,69,TGT,um-iwslt,"At 1:15 a.m. Saturday, according to witnesses, the bus was going through a green light when the car made a turn in front of it.","Is-Sibt fis-1:15 ta’ filgħodu, skont ix-xhieda, il-karozza tal-linja kienet għaddejja minn dawl aħdar meta l-karozza kisret quddiemha.","skond ix-xhieda, fl-1 ta' Jannar a.mix-xarabank kien għaddej minn dawl aħdar meta l-karozza għamlet dawra quddiemha.",6c96c257a2,75,0.5730620015812288
en,mt,70,TGT,nllb,"No major injuries were reported, but at least five people on scene at the time of the explosion were treated for symptoms of shock.","Ma ġewx irrappurtati korrimenti serji, iżda mill-inqas ħames persuni li kienu fuq il-post waqt l-isplużjoni ġew trattati għal sintomi ta’ xokk.","Ma ġewx irrappurtati feriti serji, iżda mill-inqas ħames persuni li kienu fuq il-post fil-ħin tal-isplużjoni ġew ittrattati għal sintomi ta' xokk.",63d6765581,100,0.5949581669322209
en,mt,70,TGT,nllb,"No major injuries were reported, but at least five people on scene at the time of the explosion were treated for symptoms of shock.","Ma ġewx irrappurtati korrimenti serji, iżda mill-inqas ħames persuni li kienu fuq il-post waqt l-isplużjoni ġew trattati għal sintomi ta’ xokk.","Ma ġewx irrappurtati feriti serji, iżda mill-inqas ħames persuni li kienu fuq il-post fil-ħin tal-isplużjoni ġew ittrattati għal sintomi ta' xokk.",edc20203c1,98,1.111348267613268
en,mt,73,BAD,google-translate,"When asked what the father said, she answered ""He couldn't say a thing - he just stood there blinking.""","Meta ġiet mistoqsija x'qal il-missier, hija wieġbet ""Ma seta' jgħid xejn - qagħad biss wieqaf ipetpet għajnejh.""","Meta mistoqsija x'qal il-missier, hija wieġbet ""Hu ma setax jgħid xi ħaġa - huwa biss waqaf hemm teptip.""",6b353acb1e,15,-1.5422001387494755
en,mt,73,BAD,google-translate,"When asked what the father said, she answered ""He couldn't say a thing - he just stood there blinking.""","Meta ġiet mistoqsija x'qal il-missier, hija wieġbet ""Ma seta' jgħid xejn - qagħad biss wieqaf ipetpet għajnejh.""","Meta mistoqsija x'qal il-missier, hija wieġbet ""Hu ma setax jgħid xi ħaġa - huwa biss waqaf hemm teptip.""",389e0f80e0,37,-0.9416672208281528
en,mt,73,BAD,google-translate,"When asked what the father said, she answered ""He couldn't say a thing - he just stood there blinking.""","Meta ġiet mistoqsija x'qal il-missier, hija wieġbet ""Ma seta' jgħid xejn - qagħad biss wieqaf ipetpet għajnejh.""","Meta mistoqsija x'qal il-missier, hija wieġbet ""Hu ma setax jgħid xi ħaġa - huwa biss waqaf hemm teptip.""",22c30fb9d3,5,-1.0773772552377736
en,mt,73,TGT,nllb,"When asked what the father said, she answered ""He couldn't say a thing - he just stood there blinking.""","Meta ġiet mistoqsija x'qal il-missier, hija wieġbet ""Ma seta' jgħid xejn - qagħad biss wieqaf ipetpet għajnejh.""","Meta mistoqsi x'qal il- missier, hi wieġbet ""Ma setax jgħid xejn - kien qiegħed bil- għajnejn biss"".",6b30bb2e20,53,-0.5952693365896485
en,mt,74,TGT,um-iwslt,"For the first time, last year China exported more cars than Germany and surpassed the United States as the biggest market for this industry.","Għall-ewwel darba, is-sena li għaddiet iċ-Ċina esportat aktar karozzi mill-Ġermanja u qabżet lill-Istati Uniti bħala l-ikbar suq f’din l-industrija.","għall-ewwel darba, is-sena l-oħra, iċ-Ċina esportat aktar karozzi mill-Ġermanja u għaddiet mill-Istati Uniti bħala l-akbar suq għal din l-industrija.",63d6765581,100,0.5949581669322209
en,mt,74,TGT,um-iwslt,"For the first time, last year China exported more cars than Germany and surpassed the United States as the biggest market for this industry.","Għall-ewwel darba, is-sena li għaddiet iċ-Ċina esportat aktar karozzi mill-Ġermanja u qabżet lill-Istati Uniti bħala l-ikbar suq f’din l-industrija.","għall-ewwel darba, is-sena l-oħra, iċ-Ċina esportat aktar karozzi mill-Ġermanja u għaddiet mill-Istati Uniti bħala l-akbar suq għal din l-industrija.",34ebab24eb,75,0.8077708524450887
en,mt,74,TGT,um-iwslt,"For the first time, last year China exported more cars than Germany and surpassed the United States as the biggest market for this industry.","Għall-ewwel darba, is-sena li għaddiet iċ-Ċina esportat aktar karozzi mill-Ġermanja u qabżet lill-Istati Uniti bħala l-ikbar suq f’din l-industrija.","għall-ewwel darba, is-sena l-oħra, iċ-Ċina esportat aktar karozzi mill-Ġermanja u għaddiet mill-Istati Uniti bħala l-akbar suq għal din l-industrija.",b668484691,99,1.2485963810751186
en,mt,74,TGT,um-iwslt,"For the first time, last year China exported more cars than Germany and surpassed the United States as the biggest market for this industry.","Għall-ewwel darba, is-sena li għaddiet iċ-Ċina esportat aktar karozzi mill-Ġermanja u qabżet lill-Istati Uniti bħala l-ikbar suq f’din l-industrija.","għall-ewwel darba, is-sena l-oħra, iċ-Ċina esportat aktar karozzi mill-Ġermanja u għaddiet mill-Istati Uniti bħala l-akbar suq għal din l-industrija.",edc20203c1,99,1.1371755571232207
en,mt,74,TGT,nllb,"For the first time, last year China exported more cars than Germany and surpassed the United States as the biggest market for this industry.","Għall-ewwel darba, is-sena li għaddiet iċ-Ċina esportat aktar karozzi mill-Ġermanja u qabżet lill-Istati Uniti bħala l-ikbar suq f’din l-industrija.","Għall-ewwel darba, is-sena li għaddiet iċ-Ċina esportat aktar karozzi mill-Ġermanja u qabżet lill-Istati Uniti bħala l-akbar suq għal din l-industrija.",81666f704f,99,0.8519567763082998
en,mt,76,TGT,nllb,The water molecules make an invisible skin on the water’s surface that allows things like the needle to float on top of the water.,Il-molekuli tal-ilma jagħmlu ġilda inviżibbli fuq il-wiċċ tal-ilma li tippermetti li affarijiet bħal labra jifflowtjaw fuq l-ilma.,Il-molekuli tal-ilma jagħmlu ġilda inviżibbli fuq il-wiċċ tal-ilma li tippermetti li affarijiet bħal labra jflottaw fuq l-ilma.,ea8f2069da,50,-0.10330892073300584
en,mt,76,TGT,google-translate,The water molecules make an invisible skin on the water’s surface that allows things like the needle to float on top of the water.,Il-molekuli tal-ilma jagħmlu ġilda inviżibbli fuq il-wiċċ tal-ilma li tippermetti li affarijiet bħal labra jifflowtjaw fuq l-ilma.,Il-molekuli ta 'l-ilma jagħmlu ġilda inviżibbli fuq il-wiċċ ta' l-ilma li tippermetti li affarijiet bħall-labra f'wiċċ l-ilma fuq l-ilma.,6c96c257a2,90,1.0217748277937568
en,mt,78,BAD,um-iwslt,"The next picture shows the atoms emitting photons. Of course, in reality photons are a lot smaller than those in the picture.","L-istampa li jmiss turi l-atomi jarmu l-fotoni. Naturalment, fir-realtà, il-fotoni huma ħafna iżgħar minn dawk fl-istampa.","l-istampa li jmiss turi l-atomi li jitfgħu l-fotoni. Ovvjament, fir-realtà l-fotoni huma ħafna iżgħar minn dawk fl-istampa.",81666f704f,12,-1.5297989929340547
en,mt,78,TGT,nllb,"The next picture shows the atoms emitting photons. Of course, in reality photons are a lot smaller than those in the picture.","L-istampa li jmiss turi l-atomi jarmu l-fotoni. Naturalment, fir-realtà, il-fotoni huma ħafna iżgħar minn dawk fl-istampa.","Il-figura li jmiss turi l-atomi li jarmu fotoni. Naturalment, fir-realtà l-fotoni huma ħafna iżgħar minn dawk fl-istampa.",4ea62f6070,79,0.3720915856649762
en,mt,79,BAD,nllb,Blood goes away from the heart in tubes called arteries and comes back to the heart in tubes called veins. The smallest tubes are called capillaries.,Id-demm jitlaq mill-qalb permezz ta’ tubi msejħa arterji u jerġa’ lura fil-qalb permezz ta’ tubi msejħa vini. L-iżgħar tubi jissejħu kapillari.,Id- demm joħroġ mill- qalb f'tubi msejħa arterji u jerġaʼ lura għall- qalb f'tubi msejħa vini.,6b353acb1e,10,-1.7123615942444814
en,mt,79,BAD,nllb,Blood goes away from the heart in tubes called arteries and comes back to the heart in tubes called veins. The smallest tubes are called capillaries.,Id-demm jitlaq mill-qalb permezz ta’ tubi msejħa arterji u jerġa’ lura fil-qalb permezz ta’ tubi msejħa vini. L-iżgħar tubi jissejħu kapillari.,Id- demm joħroġ mill- qalb f'tubi msejħa arterji u jerġaʼ lura għall- qalb f'tubi msejħa vini.,22c30fb9d3,10,-0.9157059984493923
en,mt,79,BAD,nllb,Blood goes away from the heart in tubes called arteries and comes back to the heart in tubes called veins. The smallest tubes are called capillaries.,Id-demm jitlaq mill-qalb permezz ta’ tubi msejħa arterji u jerġa’ lura fil-qalb permezz ta’ tubi msejħa vini. L-iżgħar tubi jissejħu kapillari.,Id- demm joħroġ mill- qalb f'tubi msejħa arterji u jerġaʼ lura għall- qalb f'tubi msejħa vini.,389e0f80e0,10,-1.8274419356458602
en,mt,79,TGT,google-translate,Blood goes away from the heart in tubes called arteries and comes back to the heart in tubes called veins. The smallest tubes are called capillaries.,Id-demm jitlaq mill-qalb permezz ta’ tubi msejħa arterji u jerġa’ lura fil-qalb permezz ta’ tubi msejħa vini. L-iżgħar tubi jissejħu kapillari.,Id-demm jitlaq mill-qalb f'tubi msejħa arterji u jerġa' lura lejn il-qalb f'tubi msejħa vini. L-iżgħar tubi jissejħu kapillari.,6b30bb2e20,99,0.9888358401199941
en,mt,7,BAD,um-iwslt,"The curriculum vitae is typed or done on the computer and must contain at least your education, training courses and job experience, language skills, computer skills and fields of interest.","Il-curriculum vitae jrid ikun ttajpjat jew magħmul bil-kompjuter u għandu jinkludi mill-inqas: l-edukazzjoni, il-korsijiet ta’ taħriġ u lesperjenza taxxogħol tiegħek, il-ħiliet lingwistiċi tiegħek, il-ħiliet tiegħek għall-kompjuter u l-oqsma tiegħek ta’ interess.","l-għarfien huwa ttajpjat jew magħmul fuq il-kompjuter u għandu jinkludi mill-inqas l-edukazzjoni tiegħek, il-korsijiet ta' taħriġ u l-esperjenza ta' l-impjieg tiegħek, il-ħiliet lingwistiċi, il-ħiliet tal-kompjuter u l-oqsma ta' interess.",6c96c257a2,25,-0.9226474191271984
en,mt,7,REF,[ref],"The curriculum vitae is typed or done on the computer and must contain at least your education, training courses and job experience, language skills, computer skills and fields of interest.","Il-curriculum vitae jrid ikun ttajpjat jew magħmul bil-kompjuter u għandu jinkludi mill-inqas: l-edukazzjoni, il-korsijiet ta’ taħriġ u lesperjenza taxxogħol tiegħek, il-ħiliet lingwistiċi tiegħek, il-ħiliet tiegħek għall-kompjuter u l-oqsma tiegħek ta’ interess.","Il-curriculum vitae jrid ikun ttajpjat jew magħmul bil-kompjuter u għandu jinkludi mill-inqas: l-edukazzjoni, il-korsijiet ta’ taħriġ u lesperjenza taxxogħol tiegħek, il-ħiliet lingwistiċi tiegħek, il-ħiliet tiegħek għall-kompjuter u l-oqsma tiegħek ta’ interess.",6b30bb2e20,68,-0.07871330070606941
en,mt,7,REF,[ref],"The curriculum vitae is typed or done on the computer and must contain at least your education, training courses and job experience, language skills, computer skills and fields of interest.","Il-curriculum vitae jrid ikun ttajpjat jew magħmul bil-kompjuter u għandu jinkludi mill-inqas: l-edukazzjoni, il-korsijiet ta’ taħriġ u lesperjenza taxxogħol tiegħek, il-ħiliet lingwistiċi tiegħek, il-ħiliet tiegħek għall-kompjuter u l-oqsma tiegħek ta’ interess.","Il-curriculum vitae jrid ikun ttajpjat jew magħmul bil-kompjuter u għandu jinkludi mill-inqas: l-edukazzjoni, il-korsijiet ta’ taħriġ u lesperjenza taxxogħol tiegħek, il-ħiliet lingwistiċi tiegħek, il-ħiliet tiegħek għall-kompjuter u l-oqsma tiegħek ta’ interess.",4ea62f6070,81,0.4489700124552605
en,mt,7,TGT,google-translate,"The curriculum vitae is typed or done on the computer and must contain at least your education, training courses and job experience, language skills, computer skills and fields of interest.","Il-curriculum vitae jrid ikun ttajpjat jew magħmul bil-kompjuter u għandu jinkludi mill-inqas: l-edukazzjoni, il-korsijiet ta’ taħriġ u lesperjenza taxxogħol tiegħek, il-ħiliet lingwistiċi tiegħek, il-ħiliet tiegħek għall-kompjuter u l-oqsma tiegħek ta’ interess.","Il-curriculum vitae huwa ttajpjat jew magħmul fuq il-kompjuter u għandu jkun fih mill-inqas l-edukazzjoni tiegħek, il-korsijiet ta' taħriġ u l-esperjenza tax-xogħol, il-ħiliet lingwistiċi, il-ħiliet tal-kompjuter u l-oqsma ta' interess.",4ea62f6070,97,1.0639974267775347
en,mt,81,TGT,um-iwslt,There are varying estimates for how many people speak Hindi. It is estimated to be between the second and fourth most commonly spoken language in the world.,Hemm stimi li jvarjaw dwar kemm hemm nies li jitkellmu bil-Ħindi. Huwa stmat li dan jiġi bejn it-tieni u r-raba' lingwa l-aktar mitkellma fid-dinja.,"hemm stimi differenti għal kemm jitkellmu nies waħedhom. Huwa stmat li dan huwa bejn it-tieni u r-raba"" lingwa l-aktar mitkellma fid-dinja.",edc20203c1,9,-1.1872804987725292
en,mt,82,TGT,um-iwslt,"Turkey's area makes it the world's 37th-largest country, and is about the size of Metropolitan France and the United Kingdom combined.","L-erja tat-Turkija tagħmilha s-37 waħda fost l-akbar pajjiżi tad-dinja, u hija kważi d-daqs ta' Franza Metropolitana u r-Renju Unit flimkien.","iż-żona tat-Turkija tagħmilha l-iktar pajjiż 37th-largest fid-dinja, u hija dwar id-daqs ta' Franza u r-Renju Unit ikkombinati flimkien.",37ee95f35d,65,0.08914679230289461
